,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
32,1.66666666689963E-07,0.0041368846,0.0112879018,0.0239177412,0.0312344126,0.0374463481,0.0523543989,0.0609405871,0.0636689287,0.066708209,0.0825941707,0.1006141296,0.1012876327,0.1201592606,0.1205316522
33,0.0007276011,0.002289167,0.0123128013,0.0236347122,0.0291600079,0.0328788463,0.0343934926,0.0492189122,0.0589188619,0.06447701,0.069067844,0.0703187229,0.0727787131,0.0800150219,0.0827333211
34,0.0002375928,0.0012017693,0.0052855616,0.0099215325,0.0120664559,0.0139877327,0.0147704246,0.0172954451,0.0208957824,0.0242530832,0.0261190658,0.0269094442,0.0278891738,0.0321205596,0.0340466875
35,0.0003526456,0.0128008245,0.0172649252,0.0230386836,0.0394195322,0.0560347058,0.0612533648,0.0699655777,0.0733061014,0.0764343376,0.0867643132,0.0876951059,0.0917439254,0.0925075335,0.0933688097
36,0.000049904,0.0008425521,0.0628892918,0.0685465746,0.0733835326,0.105312058,0.1065334372,0.1107923156,0.1446929033,0.2790820818,0.2856093386,0.2861363343,0.3403766059,0.3433549113,0.344858718
37,1.62938964338721E-05,0.0258644003,0.0381723858,0.05013068,0.1032147599,0.1300803736,0.1882160326,0.1908469467,0.1950285468,0.196555961,0.2418354244,0.2944111864,0.3225526954,0.3300254011,0.3301434842
38,0.0001231833,0.0053967839,0.0083952356,0.0131309249,0.02248098,0.0329425345,0.0365734737,0.0417531394,0.0626097752,0.065101676,0.0754323862,0.076788129,0.085111654,0.0863906622,0.0870435392
39,0.000101918,0.0087539523,0.0156943147,0.0243676153,0.0355757849,0.0465561878,0.0545498898,0.0802625969,0.0855035284,0.0890186493,0.1011493632,0.107171156,0.1345384617,0.1394917951,0.1411787848
40,0.0019788172,0.0059305494,0.0099251376,0.0141021715,0.0184818075,0.0246272543,0.0275065034,0.0329805649,0.0358859265,0.0372042311,0.0400190831,0.0407793483,0.0494616088,0.0502073476,0.0534052119
41,2.95446229625629E-06,0.0017316163,0.0292755247,0.031124516,0.0461872666,0.0577336388,0.0982423293,0.1084111362,0.1193435929,0.18878234,0.1896546498,0.1923216924,0.1952492931,0.2063142414,0.207131602
42,0.0034784226,0.0072047033,0.0225289357,0.0258063529,0.0461136879,0.0510904491,0.0609650794,0.0764082419,0.084923756,0.1079307974,0.1085606284,0.1170327626,0.1217092167,0.1344257464,0.1347295676
43,1.57162755569651E-05,0.0023077788,0.0554450183,0.0699004035,0.0750376342,0.1036963642,0.1067356229,0.1193183897,0.1370475322,0.1817669997,0.2168677106,0.2180022796,0.2327406709,0.2332171255,0.2378229435
44,1.36569762676508E-06,0.0106811215,0.0148136855,0.0208189267,0.0295775965,0.0420169528,0.0445572272,0.0481812221,0.0494689854,0.0548042459,0.0550924327,0.0579999467,0.0658979816,0.1032361983,0.1032756656
45,0.00136279,0.0198113216,0.0388319589,0.062292397,0.0765497501,0.0914236625,0.0962633142,0.1088309243,0.1168510557,0.1336239413,0.1372393841,0.1442676031,0.1496080651,0.1575202833,0.1664900641
46,0.0001771,0.019030915,0.0481485381,0.0912027759,0.1132337723,0.1286829053,0.1385014468,0.1612380774,0.1883576222,0.2127726044,0.2222014637,0.2568914282,0.2644419483,0.2843581688,0.3025306324
47,9.8511312917049E-06,0.0157155189,0.0347833134,0.043035219,0.0680336847,0.0892326923,0.1024303967,0.119949939,0.1277301979,0.1317730015,0.1372549196,0.1486439467,0.170822031,0.1827015604,0.1888811494
48,1.2253214781599E-05,0.0011525224,0.0094073175,0.019519323,0.0302598077,0.0389178054,0.0805691049,0.082032563,0.0833301488,0.0846920602,0.1168041707,0.1391637304,0.1764485723,0.189668167,0.1897357828
49,0.0154506437,0.0279164544,0.0800334741,0.0830315138,0.1281871806,0.1295704882,0.1559843388,0.1567756831,0.193514253,0.1950401148,0.1954504736,0.1990607758,0.1992334234,0.2007195296,0.2008047092
50,0.0014373744,0.0039034541,0.0094988524,0.0128369001,0.0155044621,0.0197368053,0.0213885441,0.024338665,0.027159902,0.0282984213,0.0301354019,0.03069832,0.0391022106,0.0402504585,0.0482159998
51,0.000118066,0.0085082098,0.0215324782,0.0292980237,0.0398791217,0.0501692746,0.0561204677,0.0658701083,0.0710394775,0.0743494471,0.087354802,0.0914538982,0.1006928957,0.1041348884,0.105453977
52,0.0016522701,0.0156471068,0.0201582412,0.0242250746,0.0296625802,0.0365624461,0.0398437854,0.046107382,0.0495757077,0.0510820538,0.0543506354,0.0550777365,0.0625285805,0.063258537,0.0658874246
53,0.0001714825,0.0087126433,0.0137101382,0.0213716953,0.0398306157,0.0598255062,0.0658098699,0.0739295862,0.0787904895,0.0828016816,0.0991381264,0.1013781385,0.1210764638,0.1235718021,0.1247129294
54,0.0013571613,0.0085291735,0.0234563628,0.0356566925,0.0444773723,0.0549836735,0.0575016,0.0704011091,0.0797570052,0.0917242792,0.0946257076,0.0992538598,0.1039560219,0.1123552002,0.1218589478
55,0.0003661906,0.0075401011,0.0120828136,0.0179001613,0.0326533647,0.0430384859,0.0483877368,0.0566589935,0.0599240605,0.062963616,0.0821450305,0.083031958,0.0869667514,0.0876859259,0.0885591366
56,9.8511312917049E-06,0.0152151747,0.0392722485,0.050204163,0.0742997287,0.1081853938,0.1194795661,0.1378489929,0.144521983,0.1480576277,0.1530346559,0.1633440214,0.2277430802,0.2398944405,0.2450116307
57,9.8511312917049E-06,0.0149972187,0.0463002433,0.0545768997,0.0961472466,0.1169978898,0.1293512195,0.1513877125,0.1588562506,0.1627769325,0.1680307652,0.1786196358,0.2022388482,0.2138757129,0.2196861379
58,0.0002925365,0.0068497937,0.0110599692,0.0166402772,0.0270850303,0.0375920687,0.0422788132,0.0502595622,0.0531864163,0.0562211114,0.066236991,0.0674621253,0.0724077479,0.0735026651,0.0745973596
59,0.0002021822,0.0079944906,0.0126608535,0.0333613836,0.0729793685,0.0855700999,0.0921506968,0.099908573,0.1035468418,0.1069858528,0.1390093169,0.1409404898,0.1481167366,0.1500744719,0.1511216501
60,0.0029664555,0.0061673613,0.010386386,0.0153491626,0.0190923859,0.0371467364,0.0396928518,0.0439888733,0.0467061123,0.0479762318,0.05040315,0.0515686394,0.066184587,0.0671409724,0.0715490525
61,9.8511312917049E-06,0.0420282198,0.0624546186,0.0705888339,0.1006991543,0.1197692227,0.133511511,0.1716906829,0.1795611623,0.1835584152,0.1891617895,0.2002624141,0.2258620609,0.2378501759,0.2455725378
62,0.0003639433,0.0075098024,0.0120249689,0.0177898552,0.0388109818,0.0699916664,0.0749980647,0.0985250286,0.1016664234,0.1063446503,0.1164583994,0.117593717,0.1220052693,0.1231251128,0.1240282193
63,0.0003639433,0.0075098024,0.0120249689,0.0177898552,0.0388109818,0.0699916664,0.0749980647,0.0985250286,0.1016664234,0.1063446503,0.1164583994,0.117593717,0.1220052693,0.1231251128,0.1240282193
64,0.0001267898,0.0167378261,0.0223891886,0.0383674816,0.0498090395,0.0713951167,0.0779909991,0.0865337745,0.0917588877,0.0971107448,0.1605434235,0.1634029832,0.1720045041,0.1752364036,0.1765289737
65,1.17538236374948E-05,0.0123647141,0.0261256971,0.0363049174,0.049497379,0.0699135869,0.0842658081,0.0915844915,0.1012693919,0.1066958587,0.1224857115,0.1281773961,0.1445920925,0.1612280505,0.1683761209
66,0.0019788172,0.0059305494,0.0099251376,0.0141021715,0.0184818075,0.0246272543,0.0275065034,0.0329805649,0.0358859265,0.0372042311,0.0400190831,0.0407793483,0.0494616088,0.0502073476,0.0534052119
67,0.0014704928,0.0189477421,0.0386400443,0.0613987425,0.0696161924,0.0850074877,0.089595396,0.1011301404,0.108454477,0.1246052756,0.1278620565,0.1343641417,0.1395076946,0.1474662198,0.1566823303
68,0.0002925365,0.0068497937,0.0110599692,0.0166402772,0.0270850303,0.0375920687,0.0422788132,0.0502595622,0.0531864163,0.0562211114,0.066236991,0.0674621253,0.0724077479,0.0735026651,0.0745973596
69,0.000101918,0.0087539523,0.0156943147,0.0243676153,0.0355757849,0.0465561878,0.0545498898,0.0802625969,0.0855035284,0.0890186493,0.1011493632,0.107171156,0.1345384617,0.1394917951,0.1411787848
70,0.000100637,0.0087278708,0.0155439772,0.0241508451,0.0411386324,0.051938426,0.0594493148,0.0699472256,0.0750369443,0.0784879281,0.0901676356,0.1156049388,0.1273911166,0.1323979845,0.1340968457
71,4.60068791841017E-06,0.0026090705,0.0101941852,0.0171535217,0.0242071079,0.1130850453,0.1286527521,0.1446218434,0.1535651556,0.1578823222,0.1591395184,0.1613346428,0.1728634942,0.2076000996,0.2080758215
72,1.32150945735265E-05,0.0031498109,0.0152712757,0.0231668435,0.0287243866,0.1081846026,0.1155320101,0.1185108832,0.1278087842,0.1383568404,0.1403941743,0.1427615947,0.1472530992,0.1533293974,0.154330127
73,9.47527229688827E-06,0.2013879723,0.3608619711,0.4142935491,0.5180860971,0.5294513836,0.5345189471,0.5415728921,0.5449279365,0.5468225251,0.54960048,0.553029337,0.5627319042,0.5695873953,0.5717692047
74,1.17538236374948E-05,0.0166210793,0.0347900476,0.0452483952,0.0586091787,0.079435804,0.0943302641,0.1016740822,0.1115277444,0.1173113852,0.1257693767,0.131381532,0.1482698193,0.1660677723,0.1727661745
75,1.17538236374948E-05,0.0166210793,0.0347900476,0.0452483952,0.0586091787,0.079435804,0.0943302641,0.1016740822,0.1115277444,0.1173113852,0.1257693767,0.131381532,0.1482698193,0.1660677723,0.1727661745
76,0.0002271377,0.0044403187,0.0266888608,0.0362650542,0.0403388137,0.0651261246,0.0680681723,0.0829008076,0.0891478511,0.1277422697,0.1301094181,0.1338779059,0.1391717488,0.1434892265,0.1465177154
77,0.0003067096,0.0015609277,0.0063110284,0.0120385002,0.0145778474,0.0168845198,0.0177558872,0.0206688137,0.0252405738,0.0299639981,0.032442705,0.0332700294,0.0346020713,0.0409196856,0.0460078219
78,0.0005178786,0.001958746,0.0109082144,0.0215165796,0.0337854948,0.0373377901,0.0387256449,0.0448648894,0.0546010562,0.0603360654,0.0645488779,0.0655860151,0.0677917728,0.0755443549,0.0781700315
79,0.0001766535,0.0176381811,0.045302474,0.080343231,0.1013364525,0.11709618,0.1261662486,0.1464351282,0.1729089459,0.1982311902,0.2069922819,0.2487637976,0.2565061694,0.2760957528,0.2926437599
80,0.0003661906,0.0075401011,0.0120828136,0.0179001613,0.0326533647,0.0430384859,0.0483877368,0.0566589935,0.0599240605,0.062963616,0.0821450305,0.083031958,0.0869667514,0.0876859259,0.0885591366
81,0.0004403065,0.0084363524,0.0185318599,0.0303758081,0.0390389743,0.0485160347,0.0607364716,0.0696773578,0.0740678675,0.0782575231,0.0874643884,0.0883780072,0.092279623,0.0931262749,0.0942705298
82,0.0001222243,0.0090180458,0.0154227558,0.0232699129,0.0342193032,0.0455246908,0.0515995738,0.0751128523,0.0976336585,0.1013494257,0.1171243707,0.120722726,0.1296384364,0.1330221657,0.1343398842
83,0.0001339668,0.0034651746,0.006629265,0.0090184969,0.0118913192,0.0168582277,0.0211938212,0.023744894,0.0515814442,0.0571854928,0.0598869212,0.0667636086,0.067762828,0.0685194726,0.0689049409
84,0.0015072299,0.0066764693,0.0108868894,0.0149846244,0.0257356409,0.0386755863,0.0419922176,0.0479861471,0.0511106597,0.0527050336,0.0563241444,0.0570257911,0.063934375,0.0646390697,0.0670705652
85,0.0004373815,0.0047825828,0.0065456326,0.0132286235,0.0237915025,0.0260706136,0.0337463522,0.0357901605,0.0459470359,0.0719385422,0.0805297518,0.0821270834,0.0840763342,0.0870698651,0.0900742839
86,1.15134390220595E-05,0.012699487,0.0268094617,0.0362287074,0.0505398608,0.0716697653,0.08576166,0.0939179076,0.1033067055,0.1082736567,0.1160081387,0.122170893,0.1390442979,0.1544313005,0.1978014017
87,0.0019788172,0.0059305494,0.0099251376,0.0141021715,0.0184818075,0.0246272543,0.0275065034,0.0329805649,0.0358859265,0.0372042311,0.0400190831,0.0407793483,0.0494616088,0.0502073476,0.0534052119
88,0.0008473446,0.0119846771,0.0311204637,0.0583210447,0.0692162066,0.0845439739,0.0896611741,0.1064988132,0.1211405125,0.1446403892,0.1512140918,0.1613251097,0.1660328531,0.1752448472,0.1839140175
89,0.0008473446,0.0119846771,0.0311204637,0.0583210447,0.0692162066,0.0845439739,0.0896611741,0.1064988132,0.1211405125,0.1446403892,0.1512140918,0.1613251097,0.1660328531,0.1752448472,0.1839140175
90,0.00136279,0.0198113216,0.0388319589,0.062292397,0.0765497501,0.0914236625,0.0962633142,0.1088309243,0.1168510557,0.1336239413,0.1372393841,0.1442676031,0.1496080651,0.1575202833,0.1664900641
91,1.78570766729003E-06,0.0127512065,0.0183364018,0.0709394455,0.0996976878,0.1166675009,0.1418250787,0.1679015173,0.1754707962,0.1837212068,0.2631324824,0.352983862,0.3568620915,0.3600031153,0.3630942976
92,1.40434987897509E-05,0.0052021805,0.0081436872,0.0114810217,0.0142455531,0.0180179457,0.0243797717,0.0292917078,0.1083822133,0.1101776203,0.1137269063,0.1175844441,0.1186451399,0.1195090371,0.1202058187
93,0.0019984127,0.0111748199,0.0398878435,0.0545588456,0.0620917212,0.0764533202,0.0807781695,0.0921521754,0.0993273279,0.1358029816,0.1388544506,0.1473135123,0.1543738199,0.1640177029,0.1760886793
94,1.2713443811263E-05,0.0108411561,0.018841666,0.0364134161,0.0564957899,0.0620982996,0.0701494788,0.0759477735,0.0830702456,0.1028572747,0.1193319147,0.1237224883,0.1301277788,0.1314104007,0.1324036314
95,0.0015072299,0.0066764693,0.0108868894,0.0149846244,0.0257356409,0.0386755863,0.0419922176,0.0479861471,0.0511106597,0.0527050336,0.0563241444,0.0570257911,0.063934375,0.0646390697,0.0670705652
96,1.75934555168844E-06,0.0035349381,0.0079484162,0.0135623156,0.0340907017,0.0417386497,0.064015839,0.078802139,0.0884729217,0.1139151302,0.1150072335,0.1272064181,0.1308643358,0.1341704338,0.1352638873
97,0.0003639433,0.0075098024,0.0120249689,0.0177898552,0.0388109818,0.0699916664,0.0749980647,0.0985250286,0.1016664234,0.1063446503,0.1164583994,0.117593717,0.1220052693,0.1231251128,0.1240282193
98,3.11427989052593E-06,0.0079232744,0.0195938024,0.0457723179,0.0618085229,0.0714551006,0.0787482989,0.1063205546,0.1116897182,0.2014143518,0.2044108258,0.2429516183,0.2526157079,0.2578421272,0.2607986384
99,0.0122977728,0.0429436017,0.1068477775,0.1165815543,0.1365043604,0.1373713971,0.1599668246,0.1611864613,0.1889923346,0.224050587,0.2281967976,0.2302942038,0.2304316859,0.2326419344,0.2346174207
100,0.000027287,0.0076335837,0.0322754901,0.0526925228,0.1342036806,0.1924979313,0.196065606,0.2245886821,0.2332784599,0.2441647786,0.2469175789,0.26191224,0.2692709779,0.2957245246,0.3006046122
101,0.0234356066,0.0275834923,0.068253997,0.0745923634,0.0971079225,0.0984210053,0.1309176058,0.1327868763,0.1751073156,0.1756691519,0.1767867396,0.1769105647,0.1774286253,0.1798766207,0.1800446312
102,0.0003888925,0.0078318869,0.0188388823,0.0313410797,0.0407608116,0.0582114887,0.0727532088,0.0816543347,0.0853267306,0.0886704267,0.0982091771,0.0990930934,0.1036816518,0.1044450589,0.105402892
103,4.88548155752611E-06,0.0039145382,0.0137721372,0.0144633743,0.0343456368,0.0370680812,0.0390107205,0.0657244707,0.0761616402,0.0819994767,0.0826904954,0.0833154165,0.0834368349,0.0837822146,0.0838660508
104,0.000004838,0.0048989191,0.0104220903,0.0141119933,0.0244247093,0.0374018453,0.0853814489,0.0965894838,0.1305066777,0.1456469086,0.1482149106,0.1505105922,0.1566434624,0.1666036938,0.1686446634
105,0.0092165525,0.0127138906,0.0167163504,0.0274208589,0.0314070366,0.0385106137,0.0418678075,0.0468217256,0.0495216149,0.0507779847,0.0533973102,0.0558342522,0.085087816,0.0858588206,0.0894849151
106,4.07396652879477E-05,0.0103979185,0.0289363128,0.0728660103,0.0842183636,0.1001666001,0.1217037152,0.129895545,0.1379139187,0.143727325,0.1524472573,0.157402106,0.1718383169,0.18424078,0.1875534144
107,0.0007585264,0.0043578086,0.022165428,0.0433233589,0.065879917,0.091744011,0.0968932065,0.1105196569,0.1231280355,0.1315210342,0.1350770612,0.137926222,0.1411104254,0.1546020811,0.1665819337
108,4.50706326593497E-07,0.0184726385,0.0272365635,0.0571562494,0.0974770766,0.1133838337,0.1237962826,0.1652120342,0.172609614,0.1754421605,0.1889835863,0.2151284161,0.2153648246,0.2235033396,0.2247757594
109,0.0721566701,0.0747844989,0.1002033208,0.1046109661,0.1191448941,0.1210238283,0.2116436387,0.2122797947,0.3233457404,0.3236045263,0.3239720416,0.3242734171,0.3272168721,0.3292527884,0.3302786331
110,7.37658792049345E-07,0.0010181005,0.0408875911,0.0836608518,0.0896478935,0.1427475774,0.1674404488,0.2126054892,0.2226072691,0.2666257314,0.2730209088,0.2735497152,0.2788153241,0.2818463561,0.2825416411
111,3.27373405314413E-05,0.0137692805,0.0384173132,0.0410209449,0.0664728286,0.0708375303,0.0861379626,0.0957882113,0.0993709623,0.1115951865,0.1139470901,0.1177281489,0.1179040505,0.1203575845,0.120521328
112,0.0001267898,0.0167378261,0.0223891886,0.0383674816,0.0498090395,0.0713951167,0.0779909991,0.0865337745,0.0917588877,0.0971107448,0.1605434235,0.1634029832,0.1720045041,0.1752364036,0.1765289737
113,0.0002153644,0.0457106726,0.0512187975,0.061725703,0.0662357902,0.0879508508,0.1267299892,0.1387719233,0.1773171409,0.1904913804,0.1932863414,0.1942262236,0.195261155,0.2220018109,0.2233648745
114,0.0004447615,0.0188777431,0.0246355345,0.0315363251,0.0400298832,0.0494720132,0.0561702741,0.0652127352,0.0702396693,0.0820363915,0.0993957934,0.1003034981,0.1041475397,0.1050663766,0.1064122223
115,7.28334103927697E-06,0.0020838704,0.0146996977,0.0234413915,0.0258849417,0.0392804197,0.0431303221,0.0567382943,0.0594636873,0.0672036151,0.0700475077,0.0709691973,0.074464689,0.2517343013,0.2522534545
116,6.02800780655777E-05,0.0015378521,0.0062529906,0.0093361937,0.0106717871,0.0158357241,0.0183947025,0.0353454382,0.0429696248,0.043702742,0.0456014108,0.0485541345,0.0511966615,0.0536961129,0.0547693356
117,0.0104192084,0.0179458479,0.057844731,0.0710718113,0.0785715307,0.0922899187,0.0956653366,0.1085857802,0.1155856947,0.147466022,0.1502225988,0.1605511019,0.1702489437,0.2081109673,0.2244036567
118,0.000128119,0.0174387742,0.0231203856,0.040308372,0.0522173514,0.0673586544,0.0743360874,0.0826934869,0.0875987811,0.1110458472,0.1852400355,0.188003197,0.1966110336,0.1997825777,0.2010551483
119,8.86042472060256E-05,0.0033147797,0.0255425002,0.0402098392,0.0444847726,0.0476950631,0.049370484,0.0529540639,0.0572335039,0.0623927732,0.0644743825,0.096039906,0.0976717075,0.1070274446,0.1328964483
120,1.78570766729003E-06,0.0304658902,0.0417906792,0.1489816073,0.2170997444,0.2421443575,0.25869393,0.3880140872,0.3929135509,0.3989112754,0.4353963778,0.479448676,0.489102192,0.4918757708,0.493321749
121,1.10639652339817E-06,0.0002637213,0.0605366572,0.0791738222,0.1069574207,0.1407808105,0.1521871815,0.1534349637,0.1582847285,0.1940291914,0.2094692092,0.2299171937,0.2716666354,0.296148919,0.3014814901
122,9.17388036548728E-05,0.0016946234,0.0505136936,0.0569892504,0.0581601173,0.0887141306,0.1270341757,0.2106370493,0.2126422737,0.2343052897,0.2382521077,0.244898437,0.256566015,0.2614341181,0.2621815689
123,0.0001995382,0.0015094978,0.0197930345,0.0234637711,0.0343881126,0.0635727518,0.1286324732,0.131007378,0.132930225,0.1349097132,0.1656259912,0.3579506258,0.392036079,0.4085279677,0.410175928
124,0.0001918767,0.0188782539,0.0609573708,0.0970255463,0.1178423888,0.1331830904,0.1438745766,0.1634802072,0.1877470838,0.2143633441,0.2264528884,0.2568119899,0.2630751584,0.2838862649,0.3021972788
125,0.0005946709,0.007362049,0.021371846,0.0268073545,0.0451846337,0.0646029988,0.0828431313,0.091478456,0.0958672773,0.0991768715,0.106306541,0.1071796031,0.1112326466,0.1121169588,0.1134688574
126,1.48465787762619E-05,0.0019349731,0.0170080258,0.0270284796,0.0299628612,0.0516878247,0.0605125056,0.0714435354,0.0913724211,0.0921234525,0.0973906182,0.1039213404,0.118745027,0.1229970345,0.1231805859
127,1.75934555168844E-06,0.0055109219,0.0098729348,0.0156219236,0.0365280456,0.0436906609,0.0678379708,0.081356147,0.0915572575,0.1181569166,0.1192938747,0.1337270911,0.137960925,0.1413643363,0.1428041142
128,4.50171647354836E-05,0.001861009,0.0095445632,0.0102362,0.0227874268,0.0252353738,0.0270887483,0.0316445413,0.0427671968,0.044658419,0.0464295911,0.0479917009,0.0483364997,0.0486577161,0.0487593935
129,3.13847412877211E-05,0.0017877518,0.0187413781,0.0374479317,0.0405724678,0.0593769511,0.0794530561,0.0877747655,0.0907860588,0.1254280238,0.1313064464,0.1322720966,0.159113097,0.1603509721,0.1638719617
