,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
23,0.3060353832,0.373136241,0.4311200657,0.4404311813,0.4447752376,0.4541676503,0.4582458562,0.4587312275,0.4588552544,0.4699519028,0.470181674,0.4707779855,0.4708275686,0.4779539477,0.4779555759
24,0.124248843,0.1779847443,0.2189278886,0.2528339921,0.275114241,0.2839372563,0.2870203034,0.2874113946,0.2881276701,0.2891802468,0.2892207339,0.2893195278,0.2922560383,0.2923784483,0.2930682736
25,0.1310531193,0.1829671624,0.2231803649,0.2529080657,0.2747854609,0.2837829895,0.2869246174,0.2873223228,0.287981181,0.289028986,0.2890694731,0.2891584261,0.2920882925,0.2922107025,0.2930463239
26,0.2943575889,0.4290084079,0.5278452508,0.5492613231,0.5567134554,0.6052823761,0.6205560541,0.6313588193,0.6319346342,0.6356867215,0.6416404072,0.6486552861,0.6486707937,0.6487338922,0.649631925
27,0.1160447753,0.1644498022,0.2005409466,0.2271573751,0.2535813335,0.260122661,0.2640620561,0.2643973204,0.2650189421,0.2662122098,0.2662408614,0.2665804866,0.2716771933,0.2719611124,0.2725325503
28,0.140786788,0.2127996104,0.2507591041,0.2804654643,0.2968899926,0.3057645627,0.3183373164,0.3217120627,0.323106575,0.3233224482,0.3233240892,0.3266173952,0.3269018384,0.3307713159,0.330788892
29,0.038756601,0.0460718631,0.0515896699,0.0679033737,0.0687449211,0.0736010702,0.0738645548,0.0803814971,0.0804284413,0.0804429153,0.0804436556,0.0805640881,0.0805703316,0.0807560723,0.080759134
30,0.1476989281,0.2088689474,0.2452770471,0.2672386609,0.2830181469,0.2910969624,0.29704004,0.2995555985,0.3005700952,0.3007438468,0.3007454878,0.3027574732,0.3035819761,0.3092372042,0.3092487699
31,0.0135132367,0.0189720799,0.0208968751,0.0245233185,0.0272873207,0.0280948643,0.0282326278,0.0289747592,0.0289951531,0.0291115619,0.0291148944,0.0291268323,0.0292968725,0.0301795819,0.0302158238
32,0.4394875705,0.6544168352,0.8333451679,0.8440906483,0.8535242841,0.8562165781,0.8568682948,0.8597735398,0.8638020313,0.8638044989,0.8638044989,0.864977549,0.864977549,0.8649840973,0.8649840973
33,0.0237013133,0.0307747784,0.0328235479,0.0364241295,0.0388918321,0.0401405343,0.0402782978,0.0411445252,0.0411649191,0.0412813278,0.0412846604,0.0413039451,0.0414739853,0.0419942692,0.0420305111
34,0.0086895276,0.0125592217,0.0141719752,0.0161161989,0.0180108425,0.0184523949,0.018589297,0.0188360707,0.0188564646,0.0189728733,0.0189762058,0.0189813486,0.0191513887,0.0194262694,0.0194625112
35,0.1482432195,0.2118042234,0.2442181682,0.2661128647,0.281965416,0.2899857313,0.2958723873,0.2983588869,0.2993679004,0.299541652,0.299543293,0.3015142473,0.302300183,0.3081698309,0.3081813966
36,0.129563001,0.2261900185,0.2954866656,0.3795655898,0.404670749,0.4611881608,0.4612804527,0.4625965122,0.4625996507,0.4645226545,0.4654884268,0.4655913109,0.4656093082,0.4656714391,0.4687017378
37,0.2094976042,0.3900341327,0.4464575456,0.4906900113,0.5436386227,0.5463036843,0.5472179782,0.556491654,0.556632367,0.5567673694,0.5572406733,0.5606446408,0.5606638192,0.5661181516,0.5661181516
38,0.1015534703,0.2528973656,0.3114994249,0.3652866749,0.3748701066,0.3801575095,0.3856413992,0.3875536659,0.3883003149,0.3884289555,0.3884299376,0.4760146364,0.4761977263,0.4785974102,0.4786059851
39,0.157906034,0.2346746491,0.2945595656,0.3197761402,0.3457139525,0.3531355849,0.3636059507,0.3670466964,0.3740660917,0.3745454287,0.3745470697,0.3755461863,0.3756434809,0.3773872352,0.3774158031
40,0.0473721239,0.054710704,0.059984331,0.0736414447,0.0744829922,0.0802695443,0.0805330288,0.092012723,0.0920596672,0.0920741412,0.0920748816,0.0922536615,0.092259905,0.0924287788,0.0924318406
41,0.3412889095,0.4525910598,0.496285128,0.5522207948,0.5761368591,0.6027905861,0.6225719771,0.628220835,0.6292885676,0.6346907533,0.6424783551,0.6464194977,0.6464213886,0.6464400504,0.6482115717
42,0.3509178457,0.4302871202,0.56387861,0.5711563104,0.577439657,0.6415005228,0.6508169267,0.6669813572,0.6833244167,0.6838170336,0.6844329907,0.6855111507,0.6855120861,0.6857075115,0.68580546
43,0.267202859,0.3946072271,0.5030014741,0.540197468,0.5915861139,0.6031696941,0.6035306088,0.6036750209,0.617753675,0.6177695623,0.6177698023,0.6178745013,0.6179234921,0.6183697366,0.6183710205
44,0.3792218119,0.4600890167,0.5476101461,0.5918400454,0.6183463882,0.6759080625,0.6800368016,0.6893151527,0.7713160459,0.771766051,0.7724327147,0.7982422809,0.7982422809,0.798395293,0.7986235083
45,0.126399232,0.1812721901,0.2249264456,0.2553660649,0.2781350356,0.2866946099,0.2897387935,0.2901267501,0.2909430138,0.2920064953,0.2920568685,0.2921556624,0.2950961829,0.2952185929,0.2958746105
46,0.1085800159,0.1508391261,0.1901683448,0.2156165903,0.2355415057,0.2432717736,0.2462605374,0.246694845,0.2472660115,0.2485380056,0.2485722276,0.2486493509,0.2512421915,0.2513585417,0.251951608
47,0.2322678749,0.3029918588,0.3489838528,0.3730368617,0.4161980873,0.4238774665,0.4339477884,0.4373713536,0.4391713606,0.4395433918,0.4395450328,0.4402978298,0.4403875793,0.4418324359,0.4418647778
48,0.0313801956,0.0463192195,0.0699171312,0.0711766597,0.0771732135,0.0803889199,0.0819811802,0.0820808486,0.0821223455,0.0822745571,0.0823980875,0.0827907928,0.0828045161,0.4049414171,0.4049433334
49,0.1696345877,0.2101791182,0.2496543152,0.2960657468,0.2988483438,0.3020100135,0.3104733736,0.31898607,0.3199180328,0.32012843,0.3201817679,0.3217105085,0.3217121501,0.3217270698,0.3220046353
50,0.0186478498,0.022867115,0.0261187689,0.0307562271,0.0315080348,0.0334103783,0.0336718494,0.035637383,0.0356843272,0.0356988011,0.0356995415,0.0357541862,0.0357604297,0.0358868721,0.0358899338
51,0.1608476682,0.2318342427,0.2945714185,0.3169472767,0.3404825422,0.3480004063,0.3583632387,0.3618089611,0.3647388142,0.3652030441,0.3652046851,0.3662327003,0.3663312926,0.3681145561,0.3681431239
52,0.0381144546,0.0455571798,0.0511812291,0.0635191625,0.0643656637,0.0690229366,0.0692864212,0.0753043108,0.075351255,0.075365729,0.0753664693,0.0754805419,0.0754867854,0.0756980469,0.0757011086
53,0.140786788,0.2127996104,0.2507591041,0.2804654643,0.2968899926,0.3057645627,0.3183373164,0.3217120627,0.323106575,0.3233224482,0.3233240892,0.3266173952,0.3269018384,0.3307713159,0.330788892
54,0.0839606838,0.1261972053,0.1540797348,0.1750219936,0.1921543826,0.1955657337,0.2001806699,0.2003536771,0.2006269954,0.2013895307,0.2014103779,0.2015414896,0.2114451714,0.2131678335,0.2135080516
55,0.146730582,0.2181576872,0.2526286669,0.2811436963,0.3081586606,0.3158366747,0.3214307747,0.3237641632,0.3247576039,0.3249291806,0.3249308216,0.3266937417,0.3272794349,0.3429773746,0.3429889403
56,0.1456613227,0.2395938964,0.3024166903,0.3145146074,0.3260327216,0.3413982744,0.348460573,0.3504586741,0.3515493235,0.3527734171,0.3527741574,0.3532980099,0.3533475843,0.3544312076,0.354438847
57,0.1553509714,0.2589901584,0.2987923313,0.3159964003,0.3311746148,0.3470947224,0.3558273636,0.3587012393,0.3602431114,0.3607613221,0.3607629632,0.3614253467,0.3615040943,0.3628285128,0.3628481295
58,0.1452502791,0.210211494,0.2430421296,0.264933357,0.2802596053,0.2886676233,0.294847979,0.297428524,0.2984447311,0.2986194296,0.2986210706,0.3007334825,0.3014276579,0.3066732024,0.3066847681
59,0.1275669636,0.2003684431,0.2332676961,0.2550372422,0.2702017779,0.2791891778,0.2853501143,0.287953007,0.2889679277,0.2891448017,0.2891464427,0.2912880033,0.2919437086,0.2969976169,0.2970091826
60,0.0542410628,0.0643498842,0.0690697097,0.0805023627,0.081327364,0.0871678342,0.0874313188,0.0932925293,0.0933394734,0.0933539474,0.0933546878,0.0934730732,0.0934793167,0.093635257,0.0936383187
61,0.1873901864,0.2537708253,0.3017344703,0.3250952039,0.3437242242,0.3514255848,0.3728121972,0.3769722854,0.3791235528,0.3795447447,0.3795463857,0.3803752112,0.3804659364,0.3820486825,0.3820825979
62,0.1476989281,0.2088689474,0.2452770471,0.2672386609,0.2830181469,0.2910969624,0.29704004,0.2995555985,0.3005700952,0.3007438468,0.3007454878,0.3027574732,0.3035819761,0.3092372042,0.3092487699
63,0.1476989281,0.2088689474,0.2452770471,0.2672386609,0.2830181469,0.2910969624,0.29704004,0.2995555985,0.3005700952,0.3007438468,0.3007454878,0.3027574732,0.3035819761,0.3092372042,0.3092487699
64,0.1345214493,0.2056860079,0.2523199174,0.2749370964,0.2914341889,0.3046373226,0.3124544766,0.3212545826,0.3228735463,0.3231249696,0.3231266106,0.3253217235,0.3255609286,0.3288740236,0.3288968598
65,0.1624606828,0.2401678256,0.29504771,0.3243367259,0.3432366217,0.3505528623,0.3624615646,0.3662172947,0.3685388612,0.3689849571,0.3689865981,0.3698659721,0.3699576893,0.3715934847,0.3716274001
66,0.0473721239,0.054710704,0.059984331,0.0736414447,0.0744829922,0.0802695443,0.0805330288,0.092012723,0.0920596672,0.0920741412,0.0920748816,0.0922536615,0.092259905,0.0924287788,0.0924318406
67,0.1193410304,0.1691787006,0.2156588609,0.2541267164,0.2794396287,0.2878787662,0.2909464525,0.2913340321,0.2921253401,0.2931851387,0.2932355119,0.2933354265,0.2963398859,0.2964622959,0.2971094377
68,0.1452502791,0.210211494,0.2430421296,0.264933357,0.2802596053,0.2886676233,0.294847979,0.297428524,0.2984447311,0.2986194296,0.2986210706,0.3007334825,0.3014276579,0.3066732024,0.3066847681
69,0.157906034,0.2346746491,0.2945595656,0.3197761402,0.3457139525,0.3531355849,0.3636059507,0.3670466964,0.3740660917,0.3745454287,0.3745470697,0.3755461863,0.3756434809,0.3773872352,0.3774158031
70,0.1681501665,0.2374319343,0.2940590116,0.3165416725,0.3395261674,0.3468991174,0.3575000621,0.3609464819,0.3638040713,0.3642887773,0.3642904183,0.3652803448,0.3653776394,0.3671213937,0.3671521455
71,0.2290821035,0.406869958,0.4798044659,0.4961227697,0.5033880709,0.5329937667,0.6565011631,0.6573300906,0.6594617082,0.6947623327,0.6952952631,0.695599236,0.6956136252,0.6969218099,0.6969234381
72,0.377971135,0.5601824174,0.5853288839,0.6184512937,0.6627745389,0.6814004047,0.7051093869,0.719571142,0.7198928708,0.7238328681,0.7255818352,0.72639078,0.7264007047,0.7264737457,0.7367805555
73,0.0457245175,0.06649572,0.0780369077,0.0816273336,0.0871720162,0.0892135029,0.0936893177,0.0942068134,0.0944856858,0.0963862331,0.0963869734,0.096604908,0.0966367009,0.0971294216,0.0971339463
74,0.1618042357,0.2291759955,0.2787830317,0.3023950336,0.3214282501,0.3289759415,0.3577103792,0.3612987557,0.3636838462,0.3641411393,0.3641427803,0.3650498182,0.3651435835,0.366818366,0.3668522814
75,0.1618042357,0.2291759955,0.2787830317,0.3023950336,0.3214282501,0.3289759415,0.3577103792,0.3612987557,0.3636838462,0.3641411393,0.3641427803,0.3650498182,0.3651435835,0.366818366,0.3668522814
76,0.3014153491,0.4014837453,0.4506458581,0.502269362,0.5352384709,0.5795176585,0.585102395,0.5951059781,0.5952335804,0.6377974322,0.6561341205,0.6563130121,0.6565998875,0.6566103632,0.768019896
77,0.0086895276,0.0125592217,0.0141719752,0.0161161989,0.0180108425,0.0184523949,0.018589297,0.0188360707,0.0188564646,0.0189728733,0.0189762058,0.0189813486,0.0191513887,0.0194262694,0.0194625112
78,0.015508539,0.0331366312,0.0350515827,0.0382227669,0.040556167,0.0415383171,0.0416760806,0.0424097616,0.0424301555,0.0425465642,0.0425498967,0.0425628696,0.0427329097,0.0431555623,0.0431918042
79,0.1909691258,0.2290712144,0.2980371963,0.3187556667,0.3356061539,0.3419410851,0.3444572627,0.3448191142,0.3453054859,0.3468766636,0.3469076853,0.3469753288,0.3492436289,0.349353117,0.3498357758
80,0.146730582,0.2181576872,0.2526286669,0.2811436963,0.3081586606,0.3158366747,0.3214307747,0.3237641632,0.3247576039,0.3249291806,0.3249308216,0.3266937417,0.3272794349,0.3429773746,0.3429889403
81,0.1182773987,0.1634943184,0.191087647,0.2097127395,0.228490874,0.2413905314,0.2460738091,0.2478940676,0.248681532,0.2488047322,0.2488063733,0.2497973244,0.2500786397,0.2531317944,0.2531407766
82,0.1798853381,0.2548536809,0.3073859239,0.3287295008,0.3475408714,0.3607315317,0.3703768451,0.3737583798,0.3763002782,0.3767290799,0.3767307209,0.3778548058,0.3779804611,0.3798981388,0.3799244671
83,0.3059148115,0.3812971592,0.414232103,0.4459898959,0.4608405595,0.4725536357,0.4792318033,0.5251378838,0.5252326272,0.527832687,0.5284293733,0.5291251108,0.5291471518,0.5293139213,0.531756567
84,0.0666548722,0.0849260958,0.1066281346,0.1225867036,0.1244584022,0.1273943498,0.1278089589,0.1308449109,0.1309138794,0.1309283533,0.1309290937,0.1310093143,0.1310155578,0.1311600506,0.1311631124
85,0.0580946012,0.0882899942,0.1017345599,0.1113495446,0.1150833041,0.1169235177,0.1170905896,0.1183408697,0.1201557422,0.1201645692,0.1201653095,0.1202000649,0.1202043073,0.1202756107,0.1202777136
86,0.1763023339,0.2444010301,0.3027711748,0.3265259084,0.3453704606,0.3527331436,0.3648641255,0.3818606878,0.3840507021,0.3844749689,0.3844766099,0.3853163366,0.3854070618,0.3869979106,0.387031826
87,0.0473721239,0.054710704,0.059984331,0.0736414447,0.0744829922,0.0802695443,0.0805330288,0.092012723,0.0920596672,0.0920741412,0.0920748816,0.0922536615,0.092259905,0.0924287788,0.0924318406
88,0.1278519635,0.1773199979,0.2201962449,0.2500069827,0.2720165979,0.2830661349,0.2861986604,0.286591679,0.28726725,0.2883234352,0.2883639224,0.2884545587,0.2913910691,0.2915134792,0.292209842
89,0.1278519635,0.1773199979,0.2201962449,0.2500069827,0.2720165979,0.2830661349,0.2861986604,0.286591679,0.28726725,0.2883234352,0.2883639224,0.2884545587,0.2913910691,0.2915134792,0.292209842
90,0.126399232,0.1812721901,0.2249264456,0.2553660649,0.2781350356,0.2866946099,0.2897387935,0.2901267501,0.2909430138,0.2920064953,0.2920568685,0.2921556624,0.2950961829,0.2952185929,0.2958746105
91,0.1616304101,0.3000291704,0.3554429112,0.459568196,0.4973047931,0.5185590187,0.5257781026,0.5282420919,0.537428823,0.5375351082,0.5375355949,0.5376584815,0.5376779175,0.5379081048,0.5379150101
92,0.2178948273,0.4780339627,0.5416035871,0.5930020463,0.6281714718,0.6459208682,0.6602708321,0.6868683521,0.6908473269,0.6923339081,0.6932217745,0.6936295022,0.693632907,0.6936488255,0.6970579361
93,0.101279682,0.1580241163,0.1931032475,0.2184491852,0.2448472186,0.2507488477,0.2550757116,0.2553598865,0.2559011741,0.2569875999,0.2570162514,0.2572640751,0.2633168822,0.2636640422,0.2641934344
94,0.2796944425,0.3556052716,0.3948574005,0.4260684076,0.4768015217,0.481465605,0.4840715108,0.4855723253,0.492788432,0.4928179631,0.4928191224,0.4929921878,0.4930994515,0.4936695807,0.4936756724
95,0.0666548722,0.0849260958,0.1066281346,0.1225867036,0.1244584022,0.1273943498,0.1278089589,0.1308449109,0.1309138794,0.1309283533,0.1309290937,0.1310093143,0.1310155578,0.1311600506,0.1311631124
96,0.202337071,0.2746666276,0.3341411273,0.3662708584,0.3964733947,0.4261030398,0.4320633304,0.4324564756,0.4348591666,0.4516841022,0.4520478535,0.4522858914,0.4522971522,0.4524606775,0.4524631212
97,0.1476989281,0.2088689474,0.2452770471,0.2672386609,0.2830181469,0.2910969624,0.29704004,0.2995555985,0.3005700952,0.3007438468,0.3007454878,0.3027574732,0.3035819761,0.3092372042,0.3092487699
98,0.2621767146,0.3995795577,0.4491308924,0.5017239117,0.524391474,0.5277851703,0.5304784685,0.5313443566,0.5392982393,0.5394659145,0.5394675555,0.5396244211,0.5396566738,0.539970193,0.5399824853
99,0.2678052756,0.4259691092,0.5658503035,0.5794809813,0.5869583536,0.5875591023,0.6350690108,0.635209685,0.6518726987,0.6518883695,0.6518900106,0.6520130148,0.6521033861,0.6524349166,0.6524398194
100,0.0859490349,0.1671381648,0.20960747,0.2296093919,0.2984754546,0.3149917414,0.3163543407,0.3164001831,0.3165647417,0.3204512747,0.323113002,0.3231477971,0.3232503067,0.3237179406,0.323738014
101,0.2249428312,0.4126474749,0.5880910116,0.5929894143,0.5962112782,0.5982815668,0.6850910641,0.6855724014,0.6987762146,0.6988053931,0.6988070341,0.6990405706,0.6991578968,0.7000559754,0.7000626519
102,0.1061711263,0.1595394776,0.1984979928,0.2173344185,0.2317177446,0.2465865001,0.251088347,0.2530326495,0.2539457061,0.2540898846,0.2540915256,0.2553004939,0.2556474588,0.2596322713,0.2596428095
103,0.4103075479,0.5431373227,0.6620132005,0.7256048949,0.8202945608,0.8350293379,0.8357240696,0.8497737473,0.867219862,0.8673550059,0.8675385435,0.8899148731,0.8899148731,0.8899148731,0.8899486333
104,0.3057788432,0.3972764162,0.4990234313,0.5131661152,0.5204846895,0.5731471321,0.5899236345,0.5908482314,0.5913603282,0.6534159583,0.6543590296,0.6548954673,0.6549153236,0.6553691785,0.6553716222
105,0.047723256,0.0552888945,0.0604097978,0.0765838238,0.077417605,0.0875643345,0.0878278191,0.0949291777,0.0949761219,0.0949905958,0.0949913362,0.0951297122,0.0951359557,0.0953003286,0.0953033903
106,0.1614620639,0.2444732149,0.3027637139,0.3253288251,0.3453848904,0.3527332226,0.363459072,0.3669157282,0.3696422804,0.3701345424,0.3701361835,0.3711261099,0.3712234045,0.3729623072,0.3729954335
107,0.0287500257,0.0351581895,0.03921708,0.0442528964,0.0750118991,0.0756619081,0.0758987608,0.0761227972,0.0761533242,0.0762811435,0.076284476,0.0762889831,0.0765284579,0.0769524595,0.076995685
108,0.1871471609,0.3796977253,0.4337701061,0.4746604817,0.531459845,0.5409393443,0.5457640958,0.558030185,0.5607405577,0.5619089856,0.5623221159,0.5625018114,0.5625038923,0.5625118962,0.5643577837
109,0.0567500288,0.0824344743,0.1124480007,0.1188998951,0.1192095366,0.1226237998,0.1387454357,0.1421028855,0.1445970243,0.1446039286,0.144604669,0.144685445,0.1446890378,0.1447657965,0.1447683835
110,0.2524933208,0.3469638886,0.4546775118,0.4814549939,0.4982651899,0.5321250883,0.5399842702,0.5404137759,0.5405991349,0.5640165112,0.5644185427,0.5647365511,0.5647445669,0.5649558725,0.5649566817
111,0.1357301273,0.275091007,0.3252955604,0.3499165848,0.3768751673,0.3781395847,0.3781625761,0.3851722641,0.3853345882,0.385404843,0.385899014,0.4623417669,0.4623425556,0.4644659234,0.4645859182
112,0.1345214493,0.2056860079,0.2523199174,0.2749370964,0.2914341889,0.3046373226,0.3124544766,0.3212545826,0.3228735463,0.3231249696,0.3231266106,0.3253217235,0.3255609286,0.3288740236,0.3288968598
113,0.3072221214,0.5876947823,0.6201534137,0.6539524254,0.6856599778,0.6967556796,0.6974285399,0.7027488707,0.7040604805,0.7052682344,0.7075585987,0.7147716501,0.7148697534,0.7151286686,0.7151399636
114,0.1222825344,0.1618659154,0.1985474103,0.2261807548,0.2451549266,0.2531303509,0.2572175817,0.2590897444,0.259836233,0.2599558808,0.2599575218,0.2608952062,0.2611524558,0.2640386694,0.2640476516
115,0.342243746,0.6165436995,0.6565388231,0.6873322967,0.7184111127,0.7291084464,0.7295228836,0.7477355752,0.7503804781,0.7511586852,0.7609742129,0.7667967142,0.766797503,0.7668237302,0.7707659994
116,0.0226037254,0.0320337788,0.0358053552,0.0382788038,0.0389608101,0.0416353769,0.0454800939,0.0458071351,0.0459554192,0.0472166722,0.0472306668,0.0476493428,0.0476524161,0.0518969907,0.0518986189
117,0.0832678246,0.1220701897,0.1713671855,0.1947922822,0.2113264657,0.2154351095,0.2216577608,0.2218524588,0.2221903447,0.223079922,0.2231066026,0.2232618454,0.2344855157,0.2351511825,0.2355592393
118,0.1360561956,0.2035808249,0.2420299445,0.2681825499,0.2843878883,0.2989478001,0.3065887693,0.3105073708,0.3119939561,0.3122251804,0.3122268214,0.3146478635,0.3149064418,0.3184481424,0.3184678908
119,0.0494648716,0.0782821179,0.0955718939,0.1007119112,0.106544607,0.108352128,0.1106823405,0.1107315063,0.1108425106,0.1236719619,0.1236810443,0.1236999831,0.1246112159,0.1246603596,0.1248218215
120,0.2145624127,0.3214137225,0.3966311511,0.4505437219,0.4780210793,0.4937251619,0.4994012405,0.5011711125,0.5078952062,0.5086119462,0.5086124328,0.5086901093,0.5087015959,0.5088557429,0.5088574436
121,0.2351038427,0.4387705657,0.479174799,0.5967970461,0.6400562806,0.6634809233,0.665872979,0.6679542625,0.6679586776,0.6760339528,0.6795097603,0.6795298479,0.6795470628,0.6807246581,0.7020599904
122,0.2518033124,0.3308537287,0.3697712338,0.3927836266,0.4070256974,0.4374350157,0.4395508186,0.4601102516,0.4606331429,0.4913703393,0.498796412,0.4990508462,0.4992372743,0.499302516,0.5210702552
123,0.1462001009,0.1925067335,0.2516812907,0.2629507919,0.2964183755,0.3200593014,0.3359125204,0.3360088303,0.3361460195,0.3365608971,0.3365730959,0.3366527316,0.3421062568,0.3608951536,0.3610712719
124,0.1252430434,0.1755345743,0.2169731009,0.2464968217,0.2681327432,0.2770956275,0.280208556,0.2806363498,0.2812625983,0.2823014349,0.2823376279,0.2824224514,0.2852959503,0.2854134167,0.2861140077
125,0.0870345643,0.1033981761,0.1192304421,0.1297817402,0.1336049914,0.1363375746,0.1369570787,0.1391076273,0.1391962565,0.1392125999,0.1392133403,0.1393012025,0.1393141433,0.1395118782,0.1395149399
126,0.1872173635,0.341934402,0.3829703123,0.428090327,0.4346358114,0.4447064773,0.4531649945,0.4568703623,0.4572697368,0.4573426463,0.4573431467,0.5154736561,0.515519803,0.5163363262,0.5163444159
127,0.1979206035,0.2706801523,0.330493256,0.3650104981,0.3970495372,0.4296265288,0.4361218605,0.4366076524,0.4390478759,0.4573196309,0.4577096255,0.4579583538,0.4579696146,0.4581358349,0.4581382786
128,0.3342786382,0.5334498093,0.5989814742,0.7640310497,0.8267057423,0.838352418,0.8410175206,0.8708392619,0.8708687074,0.8720440291,0.8722073872,0.8747526667,0.8747696363,0.8748292791,0.8762919412
129,0.0336654669,0.0500152276,0.0560063587,0.0812148896,0.0849984837,0.088769952,0.090004355,0.0901334458,0.0913917081,0.091477082,0.0916566248,0.0919450417,0.0919551687,0.1230861021,0.1230884387
130,0.2366487136,0.3543788748,0.3727863457,0.3838636721,0.3943922223,0.4034945069,0.4118235481,0.4159257876,0.4164749657,0.4165747697,0.4165759289,0.417505743,0.4175969765,0.4189549825,0.4189633177
